id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,40.63858,-73.781746,2026-02-02T03:00,66,-14.3,-15.3,,0.0,0.0,0.0,0.16,18.3,,,,331,,,,38.2,,,,
point2,40.636494,-73.782593,2026-02-02T04:00,67,-14.8,-15.9,,0.0,0.0,0.0,0.16,17.7,,,,331,,,,37.4,,,,
point3,40.633701,-73.781555,2026-02-02T04:00,67,-14.8,-15.9,,0.0,0.0,0.0,0.16,17.7,,,,331,,,,37.4,,,,
point4,40.631092,-73.780396,2026-02-02T04:00,67,-14.8,-15.9,,0.0,0.0,0.0,0.16,17.7,,,,331,,,,37.4,,,,
point5,40.627304,-73.783356,2026-02-02T04:00,67,-14.8,-15.9,,0.0,0.0,0.0,0.16,17.7,,,,331,,,,37.4,,,,
point6,40.623764,-73.786133,2026-02-02T04:00,67,-14.8,-15.9,,0.0,0.0,0.0,0.16,17.7,,,,331,,,,37.4,,,,
point7,40.624111,-73.783989,2026-02-02T04:00,67,-14.8,-15.9,,0.0,0.0,0.0,0.16,17.7,,,,331,,,,37.4,,,,
point8,40.666214,-73.745728,2026-02-02T04:00,66,-14.3,-15.7,,0.0,0.0,0.0,0.15,20.9,,,,332,,,,42.8,,,,
point9,40.668045,-73.704529,2026-02-02T04:00,66,-14.3,-15.7,,0.0,0.0,0.0,0.15,20.9,,,,332,,,,42.8,,,,
point10,40.650532,-73.661644,2026-02-02T04:00,66,-14.3,-15.7,,0.0,0.0,0.0,0.15,20.9,,,,332,,,,42.8,,,,
point11,40.611557,-73.637268,2026-02-02T04:00,66,-14.2,-15.7,,0.0,0.0,0.0,0.15,20.9,,,,332,,,,42.8,,,,
point12,40.507614,-73.568138,2026-02-02T04:00,71,-10.3,-13.8,,0.0,0.0,0.0,0.0,32.2,,,,331,,,,46.4,,,,
point13,40.358826,-73.299683,2026-02-02T04:00,73,-8.7,-13.4,,0.0,0.0,0.0,0.0,39.4,,,,335,,,,57.2,,,,
point14,39.926041,-72.385109,2026-02-02T04:00,76,-4.7,-10.1,,0.0,0.0,0.0,0.0,43.8,,,,339,,,,65.5,,,,
point15,39.921246,-72.29071,2026-02-02T04:00,76,-4.3,-9.8,,0.0,0.0,0.0,0.0,44.3,,,,339,,,,64.8,,,,
point16,39.942986,-72.205208,2026-02-02T04:00,76,-4.2,-9.5,,0.0,0.0,0.0,0.0,43.9,,,,339,,,,64.4,,,,
point17,40.163734,-71.365936,2026-02-02T04:00,70,-4.5,-8.6,,0.0,0.0,0.0,0.0,42.7,,,,339,,,,61.2,,,,
point18,40.503937,-69.906128,2026-02-02T04:00,76,-2.7,-8.7,,0.0,0.0,0.0,0.0,49.9,,,,349,,,,70.9,,,,
point19,40.82991,-68.409668,2026-02-02T04:00,82,-0.4,-7.2,,0.1,0.0,0.14,0.0,51.0,,,,353,,,,76.3,,,,
point20,41.128342,-66.92141,2026-02-02T05:00,85,0.0,-7.9,,0.1,0.0,0.28,0.0,54.9,,,,349,,,,85.0,,,,
point21,41.238998,-66.097244,2026-02-02T05:00,85,-0.3,-8.9,,0.0,0.0,0.07,0.0,59.7,,,,345,,,,94.7,,,,
point22,41.465973,-64.507721,2026-02-02T05:00,87,1.8,-9.0,,0.5,0.0,0.0,0.0,74.2,,,,359,,,,110.9,,,,
point23,41.865311,-61.183563,2026-02-02T05:00,94,10.5,10.6,,0.5,0.0,0.0,0.0,6.4,,,,324,,,,16.9,,,,
point24,49.079746,-13.615314,2026-02-02T09:00,82,8.8,6.8,,0.1,0.0,0.0,0.0,32.3,,,,237,,,,38.9,,,,
point25,49.193481,-11.886643,2026-02-02T09:00,91,10.5,7.8,,0.4,0.0,0.0,0.0,28.9,,,,154,,,,40.3,,,,
point26,49.284157,-10.137273,2026-02-02T09:00,91,10.1,4.3,,1.2,0.0,0.0,0.0,49.7,,,,129,,,,77.0,,,,
point27,49.347374,-8.419864,2026-02-02T09:00,89,9.8,4.3,,1.9,0.0,0.0,0.0,49.3,,,,119,,,,81.7,,,,
point28,49.314423,-6.753916,2026-02-02T09:00,87,7.9,2.0,,0.1,0.0,0.0,0.0,49.7,,,,116,,,,69.8,,,,
point29,49.240219,-5.114136,2026-02-02T09:00,81,6.2,1.6,,0.0,0.0,0.0,0.0,45.7,,,,108,,,,62.6,,,,
point30,49.147617,-3.554222,2026-02-02T10:00,90,6.1,0.7,,0.0,0.0,0.0,0.0,40.7,,,,119,,,,55.8,,,,
point31,49.022999,-1.861532,2026-02-02T10:00,95,4.4,-1.0,,0.0,0.0,0.0,0.0,32.2,,,,126,,,,42.1,,,,
point32,48.872177,-0.163739,2026-02-02T10:00,93,2.9,0.3,,0.0,0.0,0.0,0.0,13.6,,,,130,,,,26.3,,,,
point33,48.692944,1.554565,2026-02-02T10:00,94,2.1,-0.4,,0.0,0.0,0.0,0.0,10.9,,,,117,,,,20.9,,,,
point34,48.551926,3.321463,2026-02-02T10:00,96,5.1,3.0,,0.0,0.0,0.0,0.0,9.9,,,,100,,,,18.4,,,,
point35,48.399338,4.131944,2026-02-02T10:00,93,5.8,4.2,,0.0,0.0,0.0,0.0,11.5,,,,181,,,,21.6,,,,
point36,48.02243,5.855301,2026-02-02T10:00,96,4.6,2.1,,0.0,0.0,0.0,0.0,11.7,,,,157,,,,24.8,,,,
point37,47.668533,7.354111,2026-02-02T10:00,85,3.4,3.2,,0.0,0.0,0.0,0.0,7.1,,,,111,,,,26.6,,,,
point38,47.486263,8.010794,2026-02-02T11:00,89,1.4,0.0,,0.0,0.0,0.0,0.01,8.1,,,,107,,,,23.4,,,,
point39,47.459682,8.138686,2026-02-02T11:00,88,1.4,0.5,,0.0,0.0,0.0,0.01,5.6,,,,88,,,,18.4,,,,
point40,47.484238,8.21434,2026-02-02T11:00,88,2.2,1.4,,0.0,0.0,0.0,0.0,5.4,,,,70,,,,16.9,,,,
point41,47.522781,8.225395,2026-02-02T11:00,88,1.5,0.6,,0.0,0.0,0.0,0.0,5.4,,,,70,,,,16.9,,,,
point42,47.59108,8.181931,2026-02-02T11:00,90,2.1,0.9,,0.0,0.0,0.0,0.0,6.7,,,,82,,,,20.5,,,,
point43,47.632389,8.195871,2026-02-02T11:00,89,1.3,0.2,,0.0,0.0,0.0,0.01,5.6,,,,88,,,,17.6,,,,
point44,47.651642,8.240158,2026-02-02T11:00,87,1.1,0.1,,0.0,0.0,0.0,0.01,5.8,,,,85,,,,18.4,,,,
point45,47.646744,8.289459,2026-02-02T11:00,87,1.1,0.1,,0.0,0.0,0.0,0.01,5.8,,,,85,,,,18.4,,,,
point46,47.624451,8.34137,2026-02-02T11:00,87,1.1,0.1,,0.0,0.0,0.0,0.01,5.8,,,,85,,,,18.4,,,,
point47,47.563492,8.424753,2026-02-02T11:00,91,1.2,-0.3,,0.0,0.0,0.0,0.0,5.7,,,,79,,,,16.6,,,,
point48,47.491928,8.522644,2026-02-02T11:00,86,1.2,1.1,,0.0,0.0,0.0,0.0,1.7,,,,49,,,,13.0,,,,
point49,47.463661,8.557821,2026-02-02T11:00,86,1.2,1.1,,0.0,0.0,0.0,0.0,1.7,,,,49,,,,13.0,,,,
point50,47.461601,8.556835,2026-02-02T11:00,86,1.2,1.1,,0.0,0.0,0.0,0.0,1.7,,,,49,,,,13.0,,,,
