id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,29.989309,-95.350197,2025-10-16T13:00,84,16.1,19.9,,0.0,0.0,0.0,0.0,7.3,,,,62,,,,12.6,,,,
point2,29.989861,-95.355743,2025-10-16T14:00,73,16.3,22.6,,0.0,0.0,0.0,0.0,5.0,,,,64,,,,14.4,,,,
point3,29.990339,-95.360382,2025-10-16T14:00,73,16.3,22.6,,0.0,0.0,0.0,0.0,5.0,,,,64,,,,14.4,,,,
point4,29.986357,-95.360504,2025-10-16T14:00,73,16.3,22.6,,0.0,0.0,0.0,0.0,5.0,,,,64,,,,14.4,,,,
point5,29.958693,-95.340012,2025-10-16T14:00,73,16.3,22.6,,0.0,0.0,0.0,0.0,5.0,,,,64,,,,14.4,,,,
point6,29.974594,-95.319054,2025-10-16T14:00,73,16.3,22.6,,0.0,0.0,0.0,0.0,5.0,,,,64,,,,14.4,,,,
point7,30.010458,-95.324631,2025-10-16T14:00,73,16.3,22.6,,0.0,0.0,0.0,0.0,5.0,,,,64,,,,14.4,,,,
point8,30.118134,-95.351547,2025-10-16T14:00,73,15.5,21.7,,0.0,0.0,0.0,0.0,5.3,,,,72,,,,15.5,,,,
point9,30.249226,-95.444771,2025-10-16T14:00,72,15.2,21.5,,0.0,0.0,0.0,0.0,5.1,,,,82,,,,14.4,,,,
point10,30.826101,-95.807266,2025-10-16T14:00,71,14.6,21.0,,0.0,0.0,0.0,0.0,4.0,,,,82,,,,12.6,,,,
point11,31.419409,-96.034737,2025-10-16T14:00,66,12.8,19.7,,0.0,0.0,0.0,0.0,2.5,,,,82,,,,9.7,,,,
point12,32.49905,-96.216072,2025-10-16T14:00,71,13.3,18.8,,0.0,0.0,0.0,0.0,6.5,,,,122,,,,13.7,,,,
point13,33.647537,-96.215744,2025-10-16T14:00,74,12.4,16.4,,0.0,0.0,0.0,0.0,10.1,,,,106,,,,18.7,,,,
point14,34.813156,-96.023811,2025-10-16T14:00,75,13.1,17.3,,0.0,0.0,0.0,0.0,8.8,,,,145,,,,15.8,,,,
point15,35.979767,-95.825615,2025-10-16T14:00,80,13.9,17.4,,0.0,0.0,0.0,0.0,9.1,,,,126,,,,16.9,,,,
point16,37.106789,-95.487732,2025-10-16T15:00,71,14.7,19.7,,0.0,0.0,0.0,0.0,13.4,,,,141,,,,24.1,,,,
point17,38.232048,-95.105835,2025-10-16T15:00,67,13.8,19.1,,0.0,0.0,0.0,0.0,13.8,,,,145,,,,26.6,,,,
point18,39.361919,-94.783081,2025-10-16T15:00,65,14.2,20.1,,0.0,0.0,0.0,0.0,16.3,,,,157,,,,32.8,,,,
point19,40.483337,-94.544556,2025-10-16T15:00,74,15.8,19.8,,0.0,0.0,0.0,0.0,19.6,,,,151,,,,34.2,,,,
point20,41.578968,-94.303574,2025-10-16T15:00,82,16.5,19.4,,0.0,0.0,0.0,0.0,17.1,,,,140,,,,33.8,,,,
point21,42.616852,-94.061554,2025-10-16T15:00,85,15.3,16.9,,0.0,0.0,0.0,0.0,19.4,,,,150,,,,35.3,,,,
point22,42.921627,-93.831612,2025-10-16T15:00,86,14.5,15.1,,0.0,0.0,0.0,0.0,22.1,,,,140,,,,39.6,,,,
point23,43.326588,-93.547668,2025-10-16T15:00,99,13.6,12.1,,11.6,0.0,0.0,0.0,19.8,,,,132,,,,35.6,,,,
point24,43.896103,-93.450348,2025-10-16T15:00,92,13.0,11.5,,3.5,0.0,0.0,0.0,25.1,,,,144,,,,46.1,,,,
point25,43.946476,-93.487572,2025-10-16T15:00,93,13.4,12.2,,8.6,0.0,0.0,0.0,22.8,,,,143,,,,42.5,,,,
point26,44.00029,-93.518898,2025-10-16T16:00,93,14.3,13.6,,6.3,0.0,0.0,0.0,22.4,,,,143,,,,42.5,,,,
point27,44.058517,-93.511345,2025-10-16T16:00,86,13.8,14.0,,2.1,0.0,0.0,0.0,22.8,,,,153,,,,42.5,,,,
point28,44.596802,-93.212128,2025-10-16T16:00,77,13.2,14.9,,0.0,0.0,0.0,0.0,23.4,,,,151,,,,46.8,,,,
point29,44.646763,-93.213699,2025-10-16T16:00,77,13.2,14.6,,0.0,0.0,0.0,0.0,26.2,,,,154,,,,50.8,,,,
point30,44.721012,-93.244919,2025-10-16T16:00,79,13.4,14.2,,0.0,0.0,0.0,0.0,26.5,,,,155,,,,54.4,,,,
point31,44.811401,-93.335136,2025-10-16T16:00,81,13.5,14.7,,0.0,0.0,0.0,0.0,21.5,,,,149,,,,48.2,,,,
point32,44.858597,-93.463242,2025-10-16T16:00,82,13.6,14.7,,0.0,0.0,0.0,0.0,20.6,,,,152,,,,45.4,,,,
point33,44.900566,-93.543892,2025-10-16T16:00,82,13.6,14.7,,0.0,0.0,0.0,0.0,20.6,,,,152,,,,45.4,,,,
point34,44.965622,-93.59626,2025-10-16T16:00,84,13.6,13.4,,0.0,0.0,0.0,0.0,27.9,,,,157,,,,50.0,,,,
point35,45.0,-93.56044,2025-10-16T16:00,86,13.1,12.5,,0.0,0.0,0.0,0.0,26.3,,,,153,,,,48.6,,,,
point36,45.008751,-93.518639,2025-10-16T16:00,86,13.1,12.5,,0.0,0.0,0.0,0.0,26.3,,,,153,,,,48.6,,,,
point37,44.995159,-93.483337,2025-10-16T16:00,86,13.1,12.5,,0.0,0.0,0.0,0.0,26.3,,,,153,,,,48.6,,,,
point38,44.963364,-93.405022,2025-10-16T16:00,86,13.2,13.8,,0.6,0.0,0.0,0.0,19.0,,,,147,,,,42.5,,,,
point39,44.94907,-93.374878,2025-10-16T16:00,86,13.2,13.8,,0.6,0.0,0.0,0.0,19.0,,,,147,,,,42.5,,,,
point40,44.925423,-93.32122,2025-10-16T16:00,86,13.2,13.8,,0.6,0.0,0.0,0.0,19.0,,,,147,,,,42.5,,,,
point41,44.898285,-93.258453,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point42,44.880844,-93.215118,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point43,44.886166,-93.215149,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point44,44.886353,-93.209984,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point45,44.88242,-93.202835,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point46,44.885342,-93.206383,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point47,44.888214,-93.213402,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point48,44.883854,-93.219406,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point49,44.880192,-93.212616,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
point50,44.877296,-93.205162,2025-10-16T16:00,86,13.4,13.8,,3.6,0.0,0.0,0.0,20.2,,,,144,,,,46.8,,,,
