id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,43.13269,-89.344063,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point2,43.129242,-89.344528,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point3,43.126923,-89.34462,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point4,43.12463,-89.343781,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point5,43.125378,-89.342148,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point6,43.12944,-89.341942,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point7,43.155487,-89.341843,2025-10-11T11:00,78,3.5,4.3,,0.0,0.0,0.0,0.0,8.2,,,,19,,,,15.8,,,,
point8,43.165466,-89.343185,2025-10-11T11:00,79,2.2,2.5,,0.0,0.0,0.0,0.0,8.1,,,,18,,,,13.7,,,,
point9,43.193207,-89.345673,2025-10-11T11:00,79,2.2,2.5,,0.0,0.0,0.0,0.0,8.1,,,,18,,,,13.7,,,,
point10,43.261925,-89.353897,2025-10-11T11:00,81,2.1,2.0,,0.0,0.0,0.0,0.0,9.1,,,,14,,,,14.8,,,,
point11,43.380341,-89.367714,2025-10-11T11:00,85,2.2,1.8,,0.0,0.0,0.0,0.0,6.2,,,,352,,,,10.1,,,,
point12,43.615398,-89.395554,2025-10-11T11:00,86,1.7,1.0,,0.0,0.0,0.0,0.0,5.9,,,,337,,,,10.1,,,,
point13,43.758125,-89.420601,2025-10-11T11:00,86,1.5,1.0,,0.0,0.0,0.0,0.0,5.3,,,,325,,,,9.0,,,,
point14,43.779587,-89.442444,2025-10-11T11:00,86,1.5,1.0,,0.0,0.0,0.0,0.0,5.3,,,,325,,,,9.0,,,,
point15,43.795578,-89.472275,2025-10-11T11:00,86,1.5,1.0,,0.0,0.0,0.0,0.0,5.3,,,,325,,,,9.0,,,,
point16,43.836777,-89.563042,2025-10-11T11:00,86,1.3,0.8,,0.0,0.0,0.0,0.0,4.4,,,,322,,,,7.6,,,,
point17,44.044464,-90.070961,2025-10-11T11:00,92,2.8,1.9,,0.0,0.0,0.0,0.0,3.1,,,,320,,,,5.0,,,,
point18,44.279114,-90.668335,2025-10-11T11:00,86,1.0,0.6,,0.0,0.0,0.0,0.0,3.9,,,,43,,,,5.4,,,,
point19,44.479687,-91.189201,2025-10-11T11:00,80,0.2,0.4,,0.0,0.0,0.0,0.0,5.6,,,,68,,,,9.4,,,,
point20,44.674599,-91.705223,2025-10-11T11:00,85,0.4,-0.4,,0.0,0.0,0.0,0.0,6.1,,,,88,,,,9.7,,,,
point21,44.849899,-92.186279,2025-10-11T11:00,85,1.4,0.5,,0.0,0.0,0.0,0.0,8.0,,,,98,,,,13.3,,,,
point22,44.854935,-92.225975,2025-10-11T11:00,84,1.4,0.7,,0.0,0.0,0.0,0.0,8.7,,,,103,,,,14.0,,,,
point23,44.861649,-92.331177,2025-10-11T11:00,81,1.2,0.7,,0.0,0.0,0.0,0.0,10.3,,,,109,,,,17.3,,,,
point24,44.862167,-92.815048,2025-10-11T11:00,84,2.3,1.6,,0.0,0.0,0.0,0.0,9.5,,,,112,,,,16.2,,,,
point25,44.831619,-93.092384,2025-10-11T11:00,88,3.6,2.5,,0.0,0.0,0.0,0.0,8.9,,,,114,,,,16.2,,,,
point26,44.82394,-93.281158,2025-10-11T12:00,78,2.5,2.6,,0.0,0.0,0.0,0.0,11.2,,,,122,,,,19.1,,,,
point27,44.829479,-93.307892,2025-10-11T12:00,78,2.5,2.6,,0.0,0.0,0.0,0.0,11.2,,,,122,,,,19.1,,,,
point28,44.840607,-93.350441,2025-10-11T12:00,78,2.5,2.6,,0.0,0.0,0.0,0.0,11.2,,,,122,,,,19.1,,,,
point29,44.864822,-93.430222,2025-10-11T12:00,77,2.7,3.2,,0.0,0.0,0.0,0.0,10.1,,,,115,,,,17.6,,,,
point30,44.878963,-93.464378,2025-10-11T12:00,77,2.7,3.2,,0.0,0.0,0.0,0.0,10.1,,,,115,,,,17.6,,,,
point31,44.8927,-93.47979,2025-10-11T12:00,77,2.7,3.2,,0.0,0.0,0.0,0.0,10.1,,,,115,,,,17.6,,,,
point32,44.909409,-93.479652,2025-10-11T12:00,77,2.7,3.2,,0.0,0.0,0.0,0.0,10.1,,,,115,,,,17.6,,,,
point33,44.924118,-93.470139,2025-10-11T12:00,80,3.4,3.3,,0.0,0.0,0.0,0.0,12.0,,,,123,,,,19.8,,,,
point34,44.939255,-93.458336,2025-10-11T12:00,80,3.4,3.3,,0.0,0.0,0.0,0.0,12.0,,,,123,,,,19.8,,,,
point35,44.946232,-93.441734,2025-10-11T12:00,80,3.4,3.3,,0.0,0.0,0.0,0.0,12.0,,,,123,,,,19.8,,,,
point36,44.947952,-93.423615,2025-10-11T12:00,80,3.4,3.3,,0.0,0.0,0.0,0.0,12.0,,,,123,,,,19.8,,,,
point37,44.949211,-93.405762,2025-10-11T12:00,82,3.0,2.7,,0.0,0.0,0.0,0.0,9.6,,,,124,,,,16.6,,,,
point38,44.949234,-93.388107,2025-10-11T12:00,82,3.0,2.7,,0.0,0.0,0.0,0.0,9.6,,,,124,,,,16.6,,,,
point39,44.945938,-93.371887,2025-10-11T12:00,82,3.0,2.7,,0.0,0.0,0.0,0.0,9.6,,,,124,,,,16.6,,,,
point40,44.940784,-93.357391,2025-10-11T12:00,82,3.0,2.7,,0.0,0.0,0.0,0.0,9.6,,,,124,,,,16.6,,,,
point41,44.9352,-93.343933,2025-10-11T12:00,82,3.0,2.7,,0.0,0.0,0.0,0.0,9.6,,,,124,,,,16.6,,,,
point42,44.921886,-93.312981,2025-10-11T12:00,80,2.7,2.7,,0.0,0.0,0.0,0.0,10.1,,,,119,,,,17.6,,,,
point43,44.90657,-93.277458,2025-10-11T12:00,80,2.7,2.7,,0.0,0.0,0.0,0.0,10.1,,,,119,,,,17.6,,,,
point44,44.891579,-93.242844,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
point45,44.880024,-93.216164,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
point46,44.88047,-93.214256,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
point47,44.881611,-93.216919,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
point48,44.882809,-93.219467,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
point49,44.884491,-93.217522,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
point50,44.884319,-93.21608,2025-10-11T12:00,84,3.1,2.5,,0.0,0.0,0.0,0.0,10.5,,,,121,,,,18.7,,,,
