id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,40.768948,-73.858505,2025-10-13T20:00,85,12.4,11.9,,1.4,0.0,0.0,0.0,25.1,,,,46,,,,54.0,,,,
point2,40.772129,-73.861183,2025-10-13T20:00,85,12.4,11.9,,1.4,0.0,0.0,0.0,25.1,,,,46,,,,54.0,,,,
point3,40.7743,-73.86573,2025-10-13T20:00,85,12.4,11.9,,1.4,0.0,0.0,0.0,25.1,,,,46,,,,54.0,,,,
point4,40.776619,-73.870377,2025-10-13T20:00,85,12.4,11.9,,1.4,0.0,0.0,0.0,25.1,,,,46,,,,54.0,,,,
point5,40.777328,-73.874947,2025-10-13T20:00,85,12.4,11.9,,1.4,0.0,0.0,0.0,25.1,,,,46,,,,54.0,,,,
point6,40.774052,-73.878609,2025-10-13T20:00,85,12.4,11.9,,1.4,0.0,0.0,0.0,25.1,,,,46,,,,54.0,,,,
point7,40.770039,-73.882057,2025-10-13T21:00,84,12.1,11.8,,0.0,0.0,0.0,0.0,25.3,,,,44,,,,57.6,,,,
point8,40.774021,-73.880142,2025-10-13T21:00,84,12.1,11.8,,0.0,0.0,0.0,0.0,25.3,,,,44,,,,57.6,,,,
point9,40.799423,-73.871643,2025-10-13T21:00,84,12.1,11.8,,0.0,0.0,0.0,0.0,25.3,,,,44,,,,57.6,,,,
point10,40.850986,-73.900909,2025-10-13T21:00,83,11.7,11.1,,0.0,0.0,0.0,0.0,27.2,,,,44,,,,61.2,,,,
point11,40.952774,-73.957764,2025-10-13T21:00,86,11.6,11.1,,0.1,0.0,0.0,0.0,22.8,,,,36,,,,49.7,,,,
point12,40.974628,-74.016518,2025-10-13T21:00,86,11.6,11.1,,0.1,0.0,0.0,0.0,22.8,,,,36,,,,49.7,,,,
point13,40.961269,-74.080872,2025-10-13T21:00,86,11.3,10.8,,0.3,0.0,0.0,0.0,21.2,,,,31,,,,47.9,,,,
point14,40.720036,-74.945549,2025-10-13T21:00,86,10.0,8.5,,0.0,0.0,0.0,0.0,25.4,,,,25,,,,50.8,,,,
point15,40.232574,-76.051575,2025-10-13T21:00,89,11.1,10.1,,0.3,0.0,0.0,0.0,20.8,,,,9,,,,40.7,,,,
point16,39.576279,-77.450867,2025-10-13T21:00,81,9.9,10.3,,0.1,0.0,0.0,0.0,19.1,,,,4,,,,43.2,,,,
point17,38.967808,-78.886475,2025-10-13T21:00,71,9.8,12.0,,0.0,0.0,0.0,0.0,19.7,,,,355,,,,45.4,,,,
