id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,30.202869,-97.664215,2025-10-19T19:00,19,2.9,25.7,,0.0,0.0,0.0,0.0,18.0,,,,34,,,,41.0,,,,
point2,30.20113,-97.660988,2025-10-19T20:00,17,1.8,26.2,,0.0,0.0,0.0,0.0,16.2,,,,37,,,,39.6,,,,
point3,30.199169,-97.662041,2025-10-19T20:00,17,1.8,26.2,,0.0,0.0,0.0,0.0,16.2,,,,37,,,,39.6,,,,
point4,30.193142,-97.659737,2025-10-19T20:00,17,1.8,26.2,,0.0,0.0,0.0,0.0,16.2,,,,37,,,,39.6,,,,
point5,30.186882,-97.659569,2025-10-19T20:00,17,1.8,26.2,,0.0,0.0,0.0,0.0,16.2,,,,37,,,,39.6,,,,
point6,30.18063,-97.659409,2025-10-19T20:00,17,1.8,26.2,,0.0,0.0,0.0,0.0,16.2,,,,37,,,,39.6,,,,
point7,30.190941,-97.657578,2025-10-19T21:00,16,1.3,25.8,,0.0,0.0,0.0,0.0,15.1,,,,40,,,,36.0,,,,
point8,30.234879,-97.645409,2025-10-19T21:00,16,0.9,25.9,,0.0,0.0,0.0,0.0,13.9,,,,41,,,,36.4,,,,
point9,30.253275,-97.597374,2025-10-19T21:00,16,1.0,25.9,,0.0,0.0,0.0,0.0,15.5,,,,39,,,,36.0,,,,
point10,30.328033,-97.210152,2025-10-19T21:00,17,1.7,26.1,,0.0,0.0,0.0,0.0,14.5,,,,35,,,,33.8,,,,
point11,30.309906,-96.382683,2025-10-19T21:00,17,2.6,26.0,,0.0,0.0,0.0,0.0,19.0,,,,37,,,,37.8,,,,
point12,30.327209,-96.000366,2025-10-19T21:00,20,4.5,26.8,,0.0,0.0,0.0,0.0,16.6,,,,30,,,,35.3,,,,
point13,31.087418,-94.834358,2025-10-19T21:00,30,7.5,24.1,,0.0,0.0,0.0,0.0,11.5,,,,17,,,,28.1,,,,
point14,31.955154,-93.939865,2025-10-19T21:00,33,6.9,21.6,,0.0,0.0,0.0,0.0,11.4,,,,7,,,,28.4,,,,
point15,33.208145,-92.673248,2025-10-19T21:00,28,3.6,19.8,,0.0,0.0,0.0,0.0,10.9,,,,336,,,,27.7,,,,
point16,34.182724,-91.316681,2025-10-19T22:00,36,4.4,16.7,,0.0,0.0,0.0,0.0,13.4,,,,325,,,,29.9,,,,
point17,34.855774,-90.266869,2025-10-19T22:00,34,3.2,15.5,,0.0,0.0,0.0,0.0,15.9,,,,315,,,,33.1,,,,
point18,36.006912,-89.161263,2025-10-19T22:00,39,4.0,14.3,,0.0,0.0,0.0,0.0,15.2,,,,299,,,,38.5,,,,
point19,37.250729,-87.918152,2025-10-19T22:00,37,1.7,11.5,,0.0,0.0,0.0,0.0,20.6,,,,297,,,,50.4,,,,
point20,38.390396,-86.441719,2025-10-19T22:00,45,2.3,8.7,,0.0,0.0,0.0,0.0,24.3,,,,294,,,,60.5,,,,
point21,39.291626,-85.220764,2025-10-19T22:00,89,7.5,4.9,,0.6,0.0,0.0,0.0,25.3,,,,290,,,,49.3,,,,
point22,39.888237,-84.948975,2025-10-19T23:00,86,6.7,4.4,,0.3,0.0,0.0,0.0,25.2,,,,295,,,,47.2,,,,
point23,39.978924,-84.849594,2025-10-19T23:00,86,6.5,3.7,,0.2,0.0,0.0,0.0,27.8,,,,294,,,,52.2,,,,
point24,40.684662,-83.435059,2025-10-19T23:00,90,8.6,4.8,,2.4,0.0,0.0,0.0,34.2,,,,294,,,,60.1,,,,
point25,41.515457,-81.509506,2025-10-19T23:00,90,12.2,11.3,,0.2,0.0,0.0,0.0,21.6,,,,214,,,,40.0,,,,
point26,42.068001,-79.429298,2025-10-19T23:00,97,13.0,11.8,,0.8,0.0,0.0,0.0,17.1,,,,215,,,,43.9,,,,
point27,42.369705,-77.219193,2025-10-19T23:00,66,11.0,13.1,,0.0,0.0,0.0,0.0,31.0,,,,171,,,,69.1,,,,
point28,42.639336,-74.887665,2025-10-20T00:00,80,13.2,14.3,,0.0,0.0,0.0,0.0,23.1,,,,159,,,,52.2,,,,
point29,42.688915,-72.669518,2025-10-20T00:00,76,9.8,11.4,,0.0,0.0,0.0,0.0,17.7,,,,157,,,,37.4,,,,
point30,42.498734,-71.343651,2025-10-20T00:00,84,11.0,11.7,,0.0,0.0,0.0,0.0,15.4,,,,153,,,,29.5,,,,
point31,42.478218,-71.110161,2025-10-20T00:00,83,11.1,11.9,,0.0,0.0,0.0,0.0,15.6,,,,156,,,,30.2,,,,
point32,42.526657,-71.04615,2025-10-20T00:00,82,10.8,11.8,,0.0,0.0,0.0,0.0,15.4,,,,156,,,,29.2,,,,
point33,42.641235,-70.989471,2025-10-20T00:00,81,10.6,11.7,,0.0,0.0,0.0,0.0,15.2,,,,156,,,,27.7,,,,
point34,42.673832,-70.94268,2025-10-20T00:00,81,10.5,11.7,,0.0,0.0,0.0,0.0,14.8,,,,157,,,,27.4,,,,
point35,42.64769,-70.902824,2025-10-20T00:00,82,10.6,11.7,,0.0,0.0,0.0,0.0,14.5,,,,161,,,,27.4,,,,
point36,42.591293,-70.896461,2025-10-20T00:00,82,10.9,11.8,,0.0,0.0,0.0,0.0,16.2,,,,159,,,,30.6,,,,
point37,42.525238,-70.927414,2025-10-20T00:00,82,11.1,11.8,,0.0,0.0,0.0,0.0,19.0,,,,158,,,,36.0,,,,
point38,42.416794,-70.979919,2025-10-20T00:00,82,11.2,11.9,,0.0,0.0,0.0,0.0,19.0,,,,158,,,,36.0,,,,
point39,42.348129,-71.003326,2025-10-20T00:00,85,11.5,12.0,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
point40,42.32888,-70.953094,2025-10-20T00:00,85,11.5,12.0,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
point41,42.345749,-70.895462,2025-10-20T00:00,85,11.5,12.0,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
point42,42.429153,-70.843399,2025-10-20T00:00,82,11.2,11.9,,0.0,0.0,0.0,0.0,19.0,,,,158,,,,36.0,,,,
point43,42.506104,-70.820679,2025-10-20T00:00,82,11.5,11.9,,0.0,0.0,0.0,0.0,20.7,,,,162,,,,38.5,,,,
point44,42.539482,-70.882767,2025-10-20T00:00,82,10.9,11.8,,0.0,0.0,0.0,0.0,16.2,,,,159,,,,30.6,,,,
point45,42.522766,-70.926048,2025-10-20T00:00,82,11.1,11.8,,0.0,0.0,0.0,0.0,19.0,,,,158,,,,36.0,,,,
point46,42.464996,-70.956543,2025-10-20T00:00,82,11.1,11.8,,0.0,0.0,0.0,0.0,19.0,,,,158,,,,36.0,,,,
point47,42.380505,-70.997551,2025-10-20T00:00,85,11.5,12.0,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
point48,42.358334,-71.010742,2025-10-20T00:00,85,11.4,12.0,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
point49,42.359009,-71.016922,2025-10-20T00:00,85,11.4,12.0,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
point50,42.362274,-71.024384,2025-10-20T00:00,85,11.4,11.9,,0.0,0.0,0.0,0.0,16.6,,,,158,,,,32.0,,,,
