id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,39.182491,-76.662491,2025-10-12T15:00,72,12.3,15.0,,0.0,0.0,0.0,0.0,20.8,,,,29,,,,44.6,,,,
point2,39.178246,-76.663086,2025-10-12T15:00,72,12.3,15.0,,0.0,0.0,0.0,0.0,20.8,,,,29,,,,44.6,,,,
point7,39.185741,-76.68074,2025-10-12T15:00,72,12.3,15.0,,0.0,0.0,0.0,0.0,20.8,,,,29,,,,44.6,,,,
point8,39.182072,-76.67894,2025-10-12T15:00,72,12.3,15.0,,0.0,0.0,0.0,0.0,20.8,,,,29,,,,44.6,,,,
point9,39.162628,-76.661804,2025-10-12T15:00,72,12.3,15.0,,0.0,0.0,0.0,0.0,20.8,,,,29,,,,44.6,,,,
point10,39.141262,-76.64679,2025-10-12T15:00,75,12.7,15.0,,0.0,0.0,0.0,0.0,21.0,,,,30,,,,42.8,,,,
point11,39.116356,-76.665894,2025-10-12T15:00,75,12.7,15.0,,0.0,0.0,0.0,0.0,21.0,,,,30,,,,42.8,,,,
point12,39.122314,-76.707916,2025-10-12T15:00,75,12.7,15.0,,0.0,0.0,0.0,0.0,21.0,,,,30,,,,42.8,,,,
point13,39.153969,-76.733643,2025-10-12T15:00,75,12.4,14.5,,0.0,0.0,0.0,0.0,21.1,,,,32,,,,44.3,,,,
point14,39.190887,-76.780937,2025-10-12T15:00,75,12.4,14.5,,0.0,0.0,0.0,0.0,21.1,,,,32,,,,44.3,,,,
point15,39.196701,-76.834793,2025-10-12T15:00,77,12.5,14.0,,0.0,0.0,0.0,0.0,22.6,,,,36,,,,45.4,,,,
point16,39.206341,-77.03418,2025-10-12T15:00,76,12.4,13.9,,0.0,0.0,0.0,0.0,22.7,,,,38,,,,43.9,,,,
point17,39.270073,-77.238586,2025-10-12T15:00,74,11.9,13.7,,0.0,0.0,0.0,0.0,22.9,,,,44,,,,43.6,,,,
point18,39.639587,-78.191368,2025-10-12T16:00,84,13.2,14.5,,0.2,0.0,0.0,0.0,16.0,,,,55,,,,34.9,,,,
point19,40.014542,-79.120239,2025-10-12T16:00,84,11.2,11.0,,0.0,0.0,0.0,0.0,23.1,,,,99,,,,49.3,,,,
point20,40.472328,-80.122917,2025-10-12T16:00,75,12.6,15.9,,0.1,0.0,0.0,0.0,14.4,,,,90,,,,32.8,,,,
point21,40.560547,-80.27198,2025-10-12T16:00,77,12.5,15.2,,0.1,0.0,0.0,0.0,14.4,,,,89,,,,31.0,,,,
point22,40.904613,-80.670547,2025-10-12T16:00,80,12.4,13.9,,0.0,0.0,0.0,0.0,18.4,,,,104,,,,37.1,,,,
point23,41.001892,-80.956177,2025-10-12T16:00,74,12.1,14.8,,0.0,0.0,0.0,0.0,17.7,,,,113,,,,33.8,,,,
point24,41.381077,-82.126549,2025-10-12T16:00,72,12.8,18.0,,0.0,0.0,0.0,0.0,6.3,,,,117,,,,18.7,,,,
point25,41.719391,-83.215569,2025-10-12T16:00,71,12.5,16.4,,0.0,0.0,0.0,0.0,15.8,,,,60,,,,35.6,,,,
point26,42.07196,-84.400597,2025-10-12T16:00,67,10.2,14.7,,0.0,0.0,0.0,0.0,11.2,,,,85,,,,24.1,,,,
point27,42.393818,-85.532463,2025-10-12T16:00,65,8.5,14.0,,0.0,0.0,0.0,0.0,4.4,,,,122,,,,16.6,,,,
point28,42.731556,-86.778008,2025-10-12T17:00,84,9.6,9.7,,0.0,0.0,0.0,0.0,19.0,,,,127,,,,28.8,,,,
point29,43.021454,-87.882896,2025-10-12T17:00,68,10.0,13.5,,0.0,0.0,0.0,0.0,16.3,,,,142,,,,36.0,,,,
point30,43.2724,-88.367874,2025-10-12T17:00,55,8.1,14.3,,0.0,0.0,0.0,0.0,15.8,,,,144,,,,35.6,,,,
point31,43.808681,-89.420998,2025-10-12T17:00,62,8.5,12.9,,0.0,0.0,0.0,0.0,16.0,,,,144,,,,34.2,,,,
point32,44.265564,-90.513412,2025-10-12T17:00,67,8.7,11.4,,0.0,0.0,0.0,0.0,19.6,,,,133,,,,42.5,,,,
point33,44.695736,-91.727867,2025-10-12T17:00,64,9.7,13.1,,0.0,0.0,0.0,0.0,22.7,,,,142,,,,45.7,,,,
point34,44.85471,-92.222054,2025-10-12T17:00,70,10.4,12.6,,0.5,0.0,0.0,0.0,22.9,,,,141,,,,48.6,,,,
point35,44.858902,-92.847466,2025-10-12T17:00,72,10.7,12.1,,0.3,0.0,0.0,0.0,26.5,,,,141,,,,52.2,,,,
point36,44.813324,-93.249336,2025-10-12T17:00,71,10.7,12.9,,0.0,0.0,0.0,0.0,22.2,,,,139,,,,50.4,,,,
point37,44.817169,-93.345009,2025-10-12T17:00,66,10.3,13.6,,0.0,0.0,0.0,0.0,21.3,,,,141,,,,49.3,,,,
point38,44.880268,-93.494522,2025-10-12T17:00,65,10.2,13.9,,0.0,0.0,0.0,0.0,20.4,,,,146,,,,47.5,,,,
point39,44.930546,-93.551331,2025-10-12T17:00,67,10.3,13.4,,0.0,0.0,0.0,0.0,21.6,,,,149,,,,48.6,,,,
point40,44.96022,-93.523735,2025-10-12T17:00,67,10.3,13.4,,0.0,0.0,0.0,0.0,21.6,,,,149,,,,48.6,,,,
point41,44.968391,-93.479179,2025-10-12T17:00,67,10.3,13.4,,0.0,0.0,0.0,0.0,21.6,,,,149,,,,48.6,,,,
point42,44.96759,-93.426689,2025-10-12T17:00,67,10.3,13.4,,0.0,0.0,0.0,0.0,21.6,,,,149,,,,48.6,,,,
point43,44.957291,-93.392555,2025-10-12T17:00,65,10.3,13.9,,0.0,0.0,0.0,0.0,20.3,,,,147,,,,45.0,,,,
point44,44.946186,-93.366707,2025-10-12T17:00,65,10.3,13.9,,0.0,0.0,0.0,0.0,20.3,,,,147,,,,45.0,,,,
point45,44.934967,-93.343391,2025-10-12T17:00,65,10.3,13.9,,0.0,0.0,0.0,0.0,20.3,,,,147,,,,45.0,,,,
point46,44.915508,-93.29818,2025-10-12T17:00,65,10.2,14.0,,0.0,0.0,0.0,0.0,20.0,,,,145,,,,46.1,,,,
point47,44.883854,-93.22509,2025-10-12T18:00,63,11.0,15.1,,0.0,0.0,0.0,0.0,22.0,,,,141,,,,47.5,,,,
point48,44.881592,-93.216873,2025-10-12T18:00,63,11.0,15.1,,0.0,0.0,0.0,0.0,22.0,,,,141,,,,47.5,,,,
point49,44.884079,-93.218102,2025-10-12T18:00,63,11.0,15.1,,0.0,0.0,0.0,0.0,22.0,,,,141,,,,47.5,,,,
point50,44.884129,-93.215134,2025-10-12T18:00,63,11.0,15.1,,0.0,0.0,0.0,0.0,22.0,,,,141,,,,47.5,,,,
