id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point1,44.884319,-93.21608,2025-10-11T14:00,73,3.1,4.4,,0.0,0.0,0.0,0.0,11.3,,,,121,,,,23.0,,,,
point2,44.885136,-93.218048,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point3,44.881943,-93.222153,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point4,44.883385,-93.226921,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point5,44.885006,-93.232155,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point6,44.886784,-93.236732,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point7,44.887741,-93.241386,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point8,44.862442,-93.235931,2025-10-11T15:00,63,3.3,7.0,,0.0,0.0,0.0,0.0,9.2,,,,132,,,,23.8,,,,
point9,44.829433,-93.23494,2025-10-11T15:00,69,4.2,6.8,,0.0,0.0,0.0,0.0,9.8,,,,133,,,,23.0,,,,
point10,44.808159,-93.25631,2025-10-11T15:00,69,4.2,6.8,,0.0,0.0,0.0,0.0,9.8,,,,133,,,,23.0,,,,
point11,44.724968,-93.342522,2025-10-11T15:00,58,2.4,6.8,,0.0,0.0,0.0,0.0,11.2,,,,135,,,,25.6,,,,
point12,44.518509,-93.535591,2025-10-11T15:00,53,2.1,7.8,,0.0,0.0,0.0,0.0,12.3,,,,145,,,,25.6,,,,
point13,43.953644,-93.998955,2025-10-11T15:00,57,3.3,8.3,,0.0,0.0,0.0,0.0,11.4,,,,147,,,,24.5,,,,
point14,43.28981,-94.51368,2025-10-11T15:00,63,4.1,8.0,,0.0,0.0,0.0,0.0,9.3,,,,146,,,,20.2,,,,
point15,42.986382,-94.621651,2025-10-11T15:00,63,4.4,8.5,,0.0,0.0,0.0,0.0,9.2,,,,133,,,,19.4,,,,
point16,42.140442,-94.911636,2025-10-11T15:00,70,5.8,8.5,,0.0,0.0,0.0,0.0,9.8,,,,118,,,,19.8,,,,
point17,41.477005,-95.070251,2025-10-11T15:00,67,6.8,10.3,,0.0,0.0,0.0,0.0,10.6,,,,111,,,,20.5,,,,
point18,40.617783,-95.210754,2025-10-11T15:00,66,8.2,12.6,,0.0,0.0,0.0,0.0,9.2,,,,118,,,,20.2,,,,
point19,39.710815,-95.428619,2025-10-11T15:00,78,12.8,16.3,,0.0,0.0,0.0,0.0,8.4,,,,121,,,,19.4,,,,
point20,38.799545,-95.641716,2025-10-11T16:00,66,13.7,19.3,,0.0,0.0,0.0,0.0,14.0,,,,138,,,,26.3,,,,
point21,37.958786,-95.833504,2025-10-11T16:00,74,15.9,20.8,,0.0,0.0,0.0,0.0,13.8,,,,123,,,,25.6,,,,
point22,37.022484,-96.041885,2025-10-11T16:00,76,17.5,23.6,,0.0,0.0,0.0,0.0,7.3,,,,120,,,,19.1,,,,
point23,36.091965,-96.243896,2025-10-11T16:00,60,16.9,26.8,,0.0,0.0,0.0,0.0,4.5,,,,236,,,,16.2,,,,
point24,35.236679,-96.425339,2025-10-11T16:00,62,15.7,24.1,,0.0,0.0,0.0,0.0,7.1,,,,221,,,,18.0,,,,
point25,34.292267,-96.621223,2025-10-11T16:00,60,15.4,24.5,,0.0,0.0,0.0,0.0,6.8,,,,222,,,,18.0,,,,
point26,33.342484,-96.81382,2025-10-11T16:00,48,13.4,25.2,,0.0,0.0,0.0,0.0,8.2,,,,229,,,,19.8,,,,
point27,32.867275,-96.895042,2025-10-11T16:00,43,12.2,26.0,,0.0,0.0,0.0,0.0,3.5,,,,219,,,,16.2,,,,
point28,32.591782,-96.818085,2025-10-11T16:00,45,13.0,25.7,,0.0,0.0,0.0,0.0,6.0,,,,205,,,,18.0,,,,
point29,31.633736,-96.546478,2025-10-11T16:00,40,11.4,25.8,,0.0,0.0,0.0,0.0,3.7,,,,215,,,,15.8,,,,
point30,31.269976,-96.361465,2025-10-11T16:00,40,11.2,26.0,,0.0,0.0,0.0,0.0,1.3,,,,254,,,,13.3,,,,
point31,30.547485,-95.906799,2025-10-11T17:00,37,11.9,28.7,,0.0,0.0,0.0,0.0,3.7,,,,23,,,,15.8,,,,
point32,30.23204,-95.617729,2025-10-11T17:00,42,13.5,28.8,,0.0,0.0,0.0,0.0,4.4,,,,30,,,,15.5,,,,
point33,30.096222,-95.477333,2025-10-11T17:00,35,11.4,28.9,,0.0,0.0,0.0,0.0,5.5,,,,46,,,,20.5,,,,
point34,30.092697,-95.442543,2025-10-11T17:00,35,11.4,28.9,,0.0,0.0,0.0,0.0,5.5,,,,46,,,,20.5,,,,
point35,30.09267,-95.290573,2025-10-11T17:00,37,12.1,28.8,,0.0,0.0,0.0,0.0,5.9,,,,43,,,,20.5,,,,
point36,30.08757,-95.167885,2025-10-11T17:00,44,13.9,28.6,,0.0,0.0,0.0,0.0,5.7,,,,49,,,,18.0,,,,
point37,30.062714,-95.160233,2025-10-11T17:00,47,14.5,28.5,,0.0,0.0,0.0,0.0,5.2,,,,61,,,,16.2,,,,
point38,30.038727,-95.170303,2025-10-11T17:00,47,14.5,28.5,,0.0,0.0,0.0,0.0,5.2,,,,61,,,,16.2,,,,
point39,30.021286,-95.192551,2025-10-11T17:00,47,14.5,28.5,,0.0,0.0,0.0,0.0,5.2,,,,61,,,,16.2,,,,
point40,30.008011,-95.222977,2025-10-11T17:00,39,12.4,28.5,,0.0,0.0,0.0,0.0,5.7,,,,55,,,,20.5,,,,
point41,30.0072,-95.247948,2025-10-11T17:00,39,12.4,28.5,,0.0,0.0,0.0,0.0,5.7,,,,55,,,,20.5,,,,
point42,30.0072,-95.315735,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point43,30.006817,-95.353874,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point44,30.004232,-95.356552,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point45,30.000893,-95.355232,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point46,29.996149,-95.354874,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point47,29.99152,-95.354851,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point48,29.9909,-95.351707,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point49,29.990128,-95.348434,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
point50,29.988428,-95.350121,2025-10-11T17:00,36,11.6,28.7,,0.0,0.0,0.0,0.0,5.7,,,,46,,,,20.9,,,,
